wav,label
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-141__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000682.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-183__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000360.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-111__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-692__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-422__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-205__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-165__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-50__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-114__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1080_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000556.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_whip_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-332__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-574__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1039_TAI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-277__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_bean_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-40__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-131__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000594.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-8__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-464__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-506__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-546__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-531__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000591.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-635__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-95__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-662__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1036_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-11.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-467__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-549__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-298__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-293__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000562.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-677__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-229__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-710__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-323__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1064_TSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1064_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-290__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-22.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-194__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-113__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-487__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000614.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-115__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-262__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-10__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1068_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-344__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-421__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-70__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-01-01-01-05.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-08.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-132__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000628.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-530__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-340__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-29__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-545__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000584.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-291__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0012_000567.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-654__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-199__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-425__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1004_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-721__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1005_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1027_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1029_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_bite_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-486__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-493__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-280__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-274__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-630__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-667__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000546.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-458__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_chair_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-608__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-602__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-317__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-126__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000682.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000499.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-53__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-15.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-532__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-426__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-418__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-204__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-624__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-153__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-699__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1072_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-63__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-335__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-140__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000441.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-712__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-202__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-304__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-593__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-521__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000697.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-209__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000510.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-404__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-43__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0015_000426.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1019_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1044_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_jail_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-592__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1044_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-196__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-378__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-244__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-412__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000583.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-638__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-457__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-583__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-55__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-305__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-423__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-94__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-134__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1005_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-380__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-272__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-661__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-451__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1065_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1028_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1016_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_dime_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-512__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-612__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-498__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000571.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-57__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-01-03.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-542__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-166__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-527__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-169__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-485__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-566__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-218__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-23__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-693__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-21.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-13__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0020_000586.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0015_000599.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-390__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1008_IEO_ANG_MD.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-252__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1002_TAI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0015_000606.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-157__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_loaf_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1070_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-503__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-687__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-281__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-249__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-479__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1027_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-577__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-639__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0012_000524.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-605__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-648__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-295__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-294__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-428__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-237__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-484__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1003_IOM_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-658__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-62__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000599.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-239__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-77__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-107__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-690__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_ITS_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_door_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000512.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1074_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-59__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-552__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-116__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-253__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000398.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-723__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_ditch_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-41__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_gun_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-173__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-517__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-475__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-336__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-557__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-51__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-271__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1069_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-76__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-701__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-448__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-449__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-179__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000518.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-660__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000673.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-433__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1068_TSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1032_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_MTI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000570.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-386__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0020_000471.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-627__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-556__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-302__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-492__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-56__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-675__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-82__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-688__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-684__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1088_IOM_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1066_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1089_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-138__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-01-01-01-01.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000521.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-222__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-150__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-5__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-178__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-502__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-509__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-171__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-686__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1041_TAI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1088_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-708__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-105__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-296__source_drama__0__angry_media.wav,train
